2026-05-03 01:32:25,764 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 16000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:28,771 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 17000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:31,532 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 18000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:34,291 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 19000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:37,271 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 20000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:40,069 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 21000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:42,835 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 22000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:46,064 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 23000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:50,868 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 24000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:55,711 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 25000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
